image_id,region,color,label,D1,D2,D3,D4,positive_votes,agreement_type
44,舌尖,鮮紅,舌尖_鮮紅,0,0,1,1,2,2:2
44,舌尖,暗紅,舌尖_暗紅,0,0,0,1,1,3:1
44,舌尖,青紫,舌尖_青紫,0,0,0,0,0,4:0
44,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
44,舌中,淡紅,舌中_淡紅,1,1,0,0,2,2:2
44,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
44,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
44,舌中,暗紅,舌中_暗紅,0,0,0,1,1,3:1
44,舌中,青紫,舌中_青紫,0,0,1,1,2,2:2
44,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
44,舌左邊,淡紅,舌左邊_淡紅,1,1,0,0,2,2:2
44,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
44,舌左邊,鮮紅,舌左邊_鮮紅,0,0,1,1,2,2:2
44,舌左邊,暗紅,舌左邊_暗紅,0,0,0,1,1,3:1
44,舌左邊,青紫,舌左邊_青紫,0,0,0,0,0,4:0
44,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
44,舌右邊,淡紅,舌右邊_淡紅,1,1,0,0,2,2:2
44,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
44,舌右邊,鮮紅,舌右邊_鮮紅,0,0,1,1,2,2:2
44,舌右邊,暗紅,舌右邊_暗紅,0,0,0,1,1,3:1
44,舌右邊,青紫,舌右邊_青紫,0,0,0,0,0,4:0
44,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
44,舌根,淡紅,舌根_淡紅,0,1,0,0,1,3:1
44,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
44,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
44,舌根,暗紅,舌根_暗紅,1,0,0,1,2,2:2
44,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
44,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
45,舌尖,淡紅,舌尖_淡紅,1,0,1,0,2,2:2
45,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
45,舌尖,鮮紅,舌尖_鮮紅,0,0,0,0,0,4:0
45,舌尖,暗紅,舌尖_暗紅,0,0,0,1,1,3:1
45,舌尖,青紫,舌尖_青紫,0,1,0,0,1,3:1
45,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
45,舌中,淡紅,舌中_淡紅,0,1,0,0,1,3:1
45,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
45,舌中,鮮紅,舌中_鮮紅,0,0,0,0,0,4:0
45,舌中,暗紅,舌中_暗紅,1,0,1,1,3,3:1
45,舌中,青紫,舌中_青紫,0,0,0,1,1,3:1
45,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
45,舌左邊,淡紅,舌左邊_淡紅,1,1,1,0,3,3:1
45,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
45,舌左邊,鮮紅,舌左邊_鮮紅,0,0,0,0,0,4:0
45,舌左邊,暗紅,舌左邊_暗紅,0,0,0,1,1,3:1
45,舌左邊,青紫,舌左邊_青紫,0,0,0,1,1,3:1
45,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
45,舌右邊,淡紅,舌右邊_淡紅,1,1,1,0,3,3:1
45,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
45,舌右邊,鮮紅,舌右邊_鮮紅,0,0,0,0,0,4:0
45,舌右邊,暗紅,舌右邊_暗紅,0,0,0,1,1,3:1
45,舌右邊,青紫,舌右邊_青紫,0,0,0,1,1,3:1
45,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
45,舌根,淡紅,舌根_淡紅,0,1,0,0,1,3:1
45,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
45,舌根,鮮紅,舌根_鮮紅,0,0,0,0,0,4:0
45,舌根,暗紅,舌根_暗紅,1,0,1,1,3,3:1
45,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
45,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
46,舌尖,淡紅,舌尖_淡紅,0,0,1,1,2,2:2
46,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
46,舌尖,鮮紅,舌尖_鮮紅,1,1,0,0,2,2:2
46,舌尖,暗紅,舌尖_暗紅,0,0,0,1,1,3:1
46,舌尖,青紫,舌尖_青紫,0,0,1,0,1,3:1
46,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
46,舌中,淡紅,舌中_淡紅,1,1,1,1,4,4:0
46,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
46,舌中,鮮紅,舌中_鮮紅,0,0,0,0,0,4:0
46,舌中,暗紅,舌中_暗紅,0,0,0,1,1,3:1
46,舌中,青紫,舌中_青紫,0,0,1,1,2,2:2
46,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
46,舌左邊,淡紅,舌左邊_淡紅,1,1,1,1,4,4:0
46,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
46,舌左邊,鮮紅,舌左邊_鮮紅,0,0,0,0,0,4:0
46,舌左邊,暗紅,舌左邊_暗紅,0,0,0,1,1,3:1
46,舌左邊,青紫,舌左邊_青紫,0,0,1,0,1,3:1
46,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
46,舌右邊,淡紅,舌右邊_淡紅,1,1,1,1,4,4:0
46,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
46,舌右邊,鮮紅,舌右邊_鮮紅,0,0,0,0,0,4:0
46,舌右邊,暗紅,舌右邊_暗紅,0,0,0,1,1,3:1
46,舌右邊,青紫,舌右邊_青紫,0,0,0,0,0,4:0
46,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
46,舌根,淡紅,舌根_淡紅,0,1,1,1,3,3:1
46,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
46,舌根,鮮紅,舌根_鮮紅,0,0,0,0,0,4:0
46,舌根,暗紅,舌根_暗紅,1,0,0,1,2,2:2
46,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
46,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
47,舌尖,淡紅,舌尖_淡紅,1,0,1,0,2,2:2
47,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
47,舌尖,鮮紅,舌尖_鮮紅,0,0,0,0,0,4:0
47,舌尖,暗紅,舌尖_暗紅,0,1,1,1,3,3:1
47,舌尖,青紫,舌尖_青紫,0,0,1,0,1,3:1
47,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
47,舌中,淡紅,舌中_淡紅,1,0,0,1,2,2:2
47,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
47,舌中,鮮紅,舌中_鮮紅,0,0,0,0,0,4:0
47,舌中,暗紅,舌中_暗紅,0,1,1,1,3,3:1
47,舌中,青紫,舌中_青紫,0,0,1,0,1,3:1
47,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
47,舌左邊,淡紅,舌左邊_淡紅,0,0,0,1,1,3:1
47,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
47,舌左邊,鮮紅,舌左邊_鮮紅,0,0,0,0,0,4:0
47,舌左邊,暗紅,舌左邊_暗紅,1,1,1,1,4,4:0
47,舌左邊,青紫,舌左邊_青紫,0,0,1,0,1,3:1
47,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
47,舌右邊,淡紅,舌右邊_淡紅,0,0,1,1,2,2:2
47,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
47,舌右邊,鮮紅,舌右邊_鮮紅,0,0,0,0,0,4:0
47,舌右邊,暗紅,舌右邊_暗紅,1,1,1,1,4,4:0
47,舌右邊,青紫,舌右邊_青紫,0,0,1,0,1,3:1
47,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
47,舌根,淡紅,舌根_淡紅,1,0,0,1,2,2:2
47,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
47,舌根,鮮紅,舌根_鮮紅,0,0,0,0,0,4:0
47,舌根,暗紅,舌根_暗紅,0,1,1,1,3,3:1
47,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
47,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
48,舌尖,淡紅,舌尖_淡紅,0,0,0,0,0,4:0
48,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
48,舌尖,鮮紅,舌尖_鮮紅,1,0,1,1,3,3:1
48,舌尖,暗紅,舌尖_暗紅,0,1,0,1,2,2:2
48,舌尖,青紫,舌尖_青紫,0,0,1,1,2,2:2
48,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
48,舌中,淡紅,舌中_淡紅,0,0,0,0,0,4:0
48,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
48,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
48,舌中,暗紅,舌中_暗紅,1,1,0,1,3,3:1
48,舌中,青紫,舌中_青紫,0,0,1,1,2,2:2
48,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
48,舌左邊,淡紅,舌左邊_淡紅,0,0,0,0,0,4:0
48,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
48,舌左邊,鮮紅,舌左邊_鮮紅,0,0,1,1,2,2:2
48,舌左邊,暗紅,舌左邊_暗紅,1,1,0,1,3,3:1
48,舌左邊,青紫,舌左邊_青紫,0,1,0,1,2,2:2
48,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
48,舌右邊,淡紅,舌右邊_淡紅,0,0,0,0,0,4:0
48,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
48,舌右邊,鮮紅,舌右邊_鮮紅,0,0,1,1,2,2:2
48,舌右邊,暗紅,舌右邊_暗紅,1,1,0,1,3,3:1
48,舌右邊,青紫,舌右邊_青紫,0,1,0,1,2,2:2
48,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
48,舌根,淡紅,舌根_淡紅,0,0,0,0,0,4:0
48,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
48,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
48,舌根,暗紅,舌根_暗紅,1,1,0,1,3,3:1
48,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
48,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
49,舌尖,淡紅,舌尖_淡紅,1,0,1,1,3,3:1
49,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
49,舌尖,鮮紅,舌尖_鮮紅,0,0,0,1,1,3:1
49,舌尖,暗紅,舌尖_暗紅,0,0,0,0,0,4:0
49,舌尖,青紫,舌尖_青紫,0,1,1,1,3,3:1
49,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
49,舌中,淡紅,舌中_淡紅,0,0,1,1,2,2:2
49,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
49,舌中,鮮紅,舌中_鮮紅,0,0,0,1,1,3:1
49,舌中,暗紅,舌中_暗紅,1,0,0,0,1,3:1
49,舌中,青紫,舌中_青紫,0,1,1,1,3,3:1
49,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
49,舌左邊,淡紅,舌左邊_淡紅,1,0,1,1,3,3:1
49,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
49,舌左邊,鮮紅,舌左邊_鮮紅,0,0,0,1,1,3:1
49,舌左邊,暗紅,舌左邊_暗紅,0,0,0,0,0,4:0
49,舌左邊,青紫,舌左邊_青紫,0,1,1,1,3,3:1
49,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
49,舌右邊,淡紅,舌右邊_淡紅,1,0,0,1,2,2:2
49,舌右邊,淡白,舌右邊_淡白,0,0,1,0,1,3:1
49,舌右邊,鮮紅,舌右邊_鮮紅,0,0,0,1,1,3:1
49,舌右邊,暗紅,舌右邊_暗紅,0,0,0,0,0,4:0
49,舌右邊,青紫,舌右邊_青紫,0,1,1,1,3,3:1
49,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
49,舌根,淡紅,舌根_淡紅,0,0,1,1,2,2:2
49,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
49,舌根,鮮紅,舌根_鮮紅,0,0,0,1,1,3:1
49,舌根,暗紅,舌根_暗紅,1,0,0,0,1,3:1
49,舌根,青紫,舌根_青紫,0,1,1,0,2,2:2
49,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
5,舌尖,淡紅,舌尖_淡紅,0,0,0,0,0,4:0
5,舌尖,淡白,舌尖_淡白,0,1,1,0,2,2:2
5,舌尖,鮮紅,舌尖_鮮紅,0,0,0,0,0,4:0
5,舌尖,暗紅,舌尖_暗紅,1,0,0,0,1,3:1
5,舌尖,青紫,舌尖_青紫,0,0,0,1,1,3:1
5,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
5,舌中,淡紅,舌中_淡紅,0,0,0,0,0,4:0
5,舌中,淡白,舌中_淡白,0,1,1,0,2,2:2
5,舌中,鮮紅,舌中_鮮紅,0,0,0,0,0,4:0
5,舌中,暗紅,舌中_暗紅,0,0,0,0,0,4:0
5,舌中,青紫,舌中_青紫,1,0,0,1,2,2:2
5,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
5,舌左邊,淡紅,舌左邊_淡紅,0,0,0,0,0,4:0
5,舌左邊,淡白,舌左邊_淡白,0,1,1,1,3,3:1
5,舌左邊,鮮紅,舌左邊_鮮紅,0,0,0,0,0,4:0
5,舌左邊,暗紅,舌左邊_暗紅,1,0,0,0,1,3:1
5,舌左邊,青紫,舌左邊_青紫,0,0,0,1,1,3:1
5,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
5,舌右邊,淡紅,舌右邊_淡紅,0,0,0,0,0,4:0
5,舌右邊,淡白,舌右邊_淡白,0,1,1,0,2,2:2
5,舌右邊,鮮紅,舌右邊_鮮紅,0,0,0,0,0,4:0
5,舌右邊,暗紅,舌右邊_暗紅,1,0,0,0,1,3:1
5,舌右邊,青紫,舌右邊_青紫,0,0,0,1,1,3:1
5,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
5,舌根,淡紅,舌根_淡紅,0,0,0,0,0,4:0
5,舌根,淡白,舌根_淡白,0,1,1,0,2,2:2
5,舌根,鮮紅,舌根_鮮紅,0,0,0,0,0,4:0
5,舌根,暗紅,舌根_暗紅,0,0,0,0,0,4:0
5,舌根,青紫,舌根_青紫,1,0,0,1,2,2:2
5,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
50,舌尖,淡紅,舌尖_淡紅,0,1,0,0,1,3:1
50,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
50,舌尖,鮮紅,舌尖_鮮紅,1,0,0,1,2,2:2
50,舌尖,暗紅,舌尖_暗紅,0,0,1,1,2,2:2
50,舌尖,青紫,舌尖_青紫,0,0,1,1,2,2:2
50,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
50,舌中,淡紅,舌中_淡紅,0,0,0,0,0,4:0
50,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
50,舌中,鮮紅,舌中_鮮紅,0,0,0,1,1,3:1
50,舌中,暗紅,舌中_暗紅,1,0,1,1,3,3:1
50,舌中,青紫,舌中_青紫,0,1,1,1,3,3:1
50,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
50,舌左邊,淡紅,舌左邊_淡紅,0,0,0,0,0,4:0
50,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
50,舌左邊,鮮紅,舌左邊_鮮紅,0,0,0,1,1,3:1
50,舌左邊,暗紅,舌左邊_暗紅,1,0,1,1,3,3:1
50,舌左邊,青紫,舌左邊_青紫,0,1,1,1,3,3:1
50,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
50,舌右邊,淡紅,舌右邊_淡紅,0,0,0,0,0,4:0
50,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
50,舌右邊,鮮紅,舌右邊_鮮紅,0,0,0,1,1,3:1
50,舌右邊,暗紅,舌右邊_暗紅,1,0,1,1,3,3:1
50,舌右邊,青紫,舌右邊_青紫,0,1,1,1,3,3:1
50,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
50,舌根,淡紅,舌根_淡紅,0,0,0,0,0,4:0
50,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
50,舌根,鮮紅,舌根_鮮紅,0,0,0,1,1,3:1
50,舌根,暗紅,舌根_暗紅,1,0,1,1,3,3:1
50,舌根,青紫,舌根_青紫,0,1,0,0,1,3:1
50,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
51,舌尖,淡紅,舌尖_淡紅,0,1,0,0,1,3:1
51,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
51,舌尖,鮮紅,舌尖_鮮紅,0,0,1,1,2,2:2
51,舌尖,暗紅,舌尖_暗紅,1,0,0,0,1,3:1
51,舌尖,青紫,舌尖_青紫,0,0,1,0,1,3:1
51,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
51,舌中,淡紅,舌中_淡紅,0,1,0,0,1,3:1
51,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
51,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
51,舌中,暗紅,舌中_暗紅,1,0,0,0,1,3:1
51,舌中,青紫,舌中_青紫,0,0,0,0,0,4:0
51,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
51,舌左邊,淡紅,舌左邊_淡紅,0,1,0,0,1,3:1
51,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
51,舌左邊,鮮紅,舌左邊_鮮紅,1,0,1,1,3,3:1
51,舌左邊,暗紅,舌左邊_暗紅,0,0,0,0,0,4:0
51,舌左邊,青紫,舌左邊_青紫,0,0,0,0,0,4:0
51,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
51,舌右邊,淡紅,舌右邊_淡紅,0,1,0,0,1,3:1
51,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
51,舌右邊,鮮紅,舌右邊_鮮紅,1,0,1,1,3,3:1
51,舌右邊,暗紅,舌右邊_暗紅,0,0,0,0,0,4:0
51,舌右邊,青紫,舌右邊_青紫,0,0,0,0,0,4:0
51,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
51,舌根,淡紅,舌根_淡紅,0,1,0,0,1,3:1
51,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
51,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
51,舌根,暗紅,舌根_暗紅,1,0,0,0,1,3:1
51,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
51,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
52,舌尖,淡紅,舌尖_淡紅,0,1,0,1,2,2:2
52,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
52,舌尖,鮮紅,舌尖_鮮紅,0,0,1,1,2,2:2
52,舌尖,暗紅,舌尖_暗紅,1,0,0,0,1,3:1
52,舌尖,青紫,舌尖_青紫,0,0,0,0,0,4:0
52,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
52,舌中,淡紅,舌中_淡紅,1,1,0,1,3,3:1
52,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
52,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
52,舌中,暗紅,舌中_暗紅,0,0,0,0,0,4:0
52,舌中,青紫,舌中_青紫,0,0,0,0,0,4:0
52,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
52,舌左邊,淡紅,舌左邊_淡紅,1,1,0,1,3,3:1
52,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
52,舌左邊,鮮紅,舌左邊_鮮紅,0,0,1,1,2,2:2
52,舌左邊,暗紅,舌左邊_暗紅,0,0,0,0,0,4:0
52,舌左邊,青紫,舌左邊_青紫,0,0,0,0,0,4:0
52,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
52,舌右邊,淡紅,舌右邊_淡紅,1,1,0,1,3,3:1
52,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
52,舌右邊,鮮紅,舌右邊_鮮紅,0,0,1,1,2,2:2
52,舌右邊,暗紅,舌右邊_暗紅,0,0,0,0,0,4:0
52,舌右邊,青紫,舌右邊_青紫,0,0,0,0,0,4:0
52,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
52,舌根,淡紅,舌根_淡紅,1,1,0,1,3,3:1
52,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
52,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
52,舌根,暗紅,舌根_暗紅,0,0,0,0,0,4:0
52,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
52,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
53,舌尖,淡紅,舌尖_淡紅,0,1,0,0,1,3:1
53,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
53,舌尖,鮮紅,舌尖_鮮紅,1,0,1,1,3,3:1
53,舌尖,暗紅,舌尖_暗紅,0,0,0,0,0,4:0
53,舌尖,青紫,舌尖_青紫,0,0,0,1,1,3:1
53,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
53,舌中,淡紅,舌中_淡紅,1,1,0,0,2,2:2
53,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
53,舌中,鮮紅,舌中_鮮紅,0,0,1,1,2,2:2
53,舌中,暗紅,舌中_暗紅,0,0,0,0,0,4:0
53,舌中,青紫,舌中_青紫,0,0,0,0,0,4:0
53,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
53,舌左邊,淡紅,舌左邊_淡紅,1,1,1,1,4,4:0
53,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
53,舌左邊,鮮紅,舌左邊_鮮紅,0,0,1,1,2,2:2
53,舌左邊,暗紅,舌左邊_暗紅,0,0,0,0,0,4:0
53,舌左邊,青紫,舌左邊_青紫,0,0,0,0,0,4:0
53,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
53,舌右邊,淡紅,舌右邊_淡紅,1,1,0,0,2,2:2
53,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
53,舌右邊,鮮紅,舌右邊_鮮紅,0,0,1,1,2,2:2
53,舌右邊,暗紅,舌右邊_暗紅,0,0,0,0,0,4:0
53,舌右邊,青紫,舌右邊_青紫,0,0,0,0,0,4:0
53,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
53,舌根,淡紅,舌根_淡紅,1,1,0,0,2,2:2
53,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
53,舌根,鮮紅,舌根_鮮紅,0,0,1,1,2,2:2
53,舌根,暗紅,舌根_暗紅,0,0,0,0,0,4:0
53,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
53,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
54,舌尖,淡紅,舌尖_淡紅,0,1,1,1,3,3:1
54,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
54,舌尖,鮮紅,舌尖_鮮紅,1,0,0,0,1,3:1
54,舌尖,暗紅,舌尖_暗紅,0,0,0,0,0,4:0
54,舌尖,青紫,舌尖_青紫,0,1,0,0,1,3:1
54,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
54,舌中,淡紅,舌中_淡紅,1,1,1,1,4,4:0
54,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
54,舌中,鮮紅,舌中_鮮紅,0,0,0,0,0,4:0
54,舌中,暗紅,舌中_暗紅,0,0,0,0,0,4:0
54,舌中,青紫,舌中_青紫,0,0,0,0,0,4:0
54,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
54,舌左邊,淡紅,舌左邊_淡紅,1,1,1,1,4,4:0
54,舌左邊,淡白,舌左邊_淡白,0,0,1,0,1,3:1
54,舌左邊,鮮紅,舌左邊_鮮紅,0,0,0,0,0,4:0
54,舌左邊,暗紅,舌左邊_暗紅,0,0,0,0,0,4:0
54,舌左邊,青紫,舌左邊_青紫,0,0,0,0,0,4:0
54,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
54,舌右邊,淡紅,舌右邊_淡紅,1,1,1,1,4,4:0
54,舌右邊,淡白,舌右邊_淡白,0,0,1,0,1,3:1
54,舌右邊,鮮紅,舌右邊_鮮紅,0,0,0,0,0,4:0
54,舌右邊,暗紅,舌右邊_暗紅,0,0,0,0,0,4:0
54,舌右邊,青紫,舌右邊_青紫,0,0,0,0,0,4:0
54,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
54,舌根,淡紅,舌根_淡紅,0,1,1,1,3,3:1
54,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
54,舌根,鮮紅,舌根_鮮紅,0,0,0,0,0,4:0
54,舌根,暗紅,舌根_暗紅,1,0,0,0,1,3:1
54,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
54,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
55,舌尖,淡紅,舌尖_淡紅,1,1,1,0,3,3:1
55,舌尖,淡白,舌尖_淡白,0,0,0,0,0,4:0
55,舌尖,鮮紅,舌尖_鮮紅,0,0,0,1,1,3:1
55,舌尖,暗紅,舌尖_暗紅,0,0,0,0,0,4:0
55,舌尖,青紫,舌尖_青紫,0,0,0,0,0,4:0
55,舌尖,灰黑,舌尖_灰黑,0,0,0,0,0,4:0
55,舌中,淡紅,舌中_淡紅,1,1,1,0,3,3:1
55,舌中,淡白,舌中_淡白,0,0,0,0,0,4:0
55,舌中,鮮紅,舌中_鮮紅,0,0,0,1,1,3:1
55,舌中,暗紅,舌中_暗紅,0,0,0,0,0,4:0
55,舌中,青紫,舌中_青紫,0,0,0,0,0,4:0
55,舌中,灰黑,舌中_灰黑,0,0,0,0,0,4:0
55,舌左邊,淡紅,舌左邊_淡紅,1,1,1,0,3,3:1
55,舌左邊,淡白,舌左邊_淡白,0,0,0,0,0,4:0
55,舌左邊,鮮紅,舌左邊_鮮紅,0,0,0,1,1,3:1
55,舌左邊,暗紅,舌左邊_暗紅,0,0,0,0,0,4:0
55,舌左邊,青紫,舌左邊_青紫,0,0,1,1,2,2:2
55,舌左邊,灰黑,舌左邊_灰黑,0,0,0,0,0,4:0
55,舌右邊,淡紅,舌右邊_淡紅,1,1,1,0,3,3:1
55,舌右邊,淡白,舌右邊_淡白,0,0,0,0,0,4:0
55,舌右邊,鮮紅,舌右邊_鮮紅,0,0,0,1,1,3:1
55,舌右邊,暗紅,舌右邊_暗紅,0,0,0,0,0,4:0
55,舌右邊,青紫,舌右邊_青紫,0,0,1,1,2,2:2
55,舌右邊,灰黑,舌右邊_灰黑,0,0,0,0,0,4:0
55,舌根,淡紅,舌根_淡紅,0,1,1,0,2,2:2
55,舌根,淡白,舌根_淡白,0,0,0,0,0,4:0
55,舌根,鮮紅,舌根_鮮紅,0,0,0,1,1,3:1
55,舌根,暗紅,舌根_暗紅,1,0,0,0,1,3:1
55,舌根,青紫,舌根_青紫,0,0,0,0,0,4:0
55,舌根,灰黑,舌根_灰黑,0,0,0,0,0,4:0
56,舌尖,淡紅,舌尖_淡紅,0,0,1,1,2,2:2
56,舌尖,淡白,舌尖_淡白,0,1,0,0,1,3:1
56,舌尖,鮮紅,舌尖_鮮紅,1,0,0,0,1,3:1
